,price
21640,85.0
21647,68.0
21652,321.0
21654,110.0
21660,125.0
21663,42.0
21666,60.0
21670,600.0
21675,400.0
21677,161.0
21680,198.0
21682,175.0
21686,135.0
21687,8000.0
21693,151.0
21700,60.0
21705,330.0
21721,150.0
21722,949.0
21730,273.0
21731,60.0
21732,120.0
21741,82.0
21749,145.0
21750,145.0
21751,19.0
21752,680.0
21757,75.0
21760,250.0
21766,155.0
21767,69.0
21768,214.0
21770,150.0
21771,143.0
21772,225.0
21778,40.0
21781,95.0
21782,72.0
21783,40.0
21784,279.0
21795,91.0
21798,25.0
21813,239.0
21814,135.0
21821,926.0
21822,106.0
21823,291.0
21827,96.0
21830,109.0
21833,24.0
21842,120.0
21843,295.0
21858,68.0
21859,37.0
21863,550.0
21865,45.0
21867,66.0
21870,226.0
21871,97.0
21881,130.0
21885,88.0
21887,160.0
21899,89.0
21903,59.0
21906,285.0
21908,229.0
21909,193.0
21911,199.0
21913,650.0
21916,89.0
21918,89.0
21922,199.0
21927,79.0
21930,99.0
21931,52.0
21932,72.0
21933,399.0
21939,60.0
21941,151.0
21942,250.0
21945,55.0
21956,40.0
21959,132.0
21972,94.0
21980,275.0
21982,400.0
21989,561.0
21998,110.0
21999,110.0
22005,89.0
22018,244.0
22021,185.0
22027,675.0
22028,280.0
22037,55.0
22039,193.0
22043,222.0
22044,115.0
22045,210.0
22046,995.0
22047,96.0
22050,130.0
22054,70.0
22055,89.0
22063,91.0
22067,250.0
22071,550.0
22100,102.0
22101,309.0
22110,220.0
22115,74.0
22119,99.0
22122,125.0
22125,95.0
22127,171.0
22129,75.0
22130,30.0
22144,89.0
22150,180.0
22151,2214.0
22161,169.0
22165,64.0
22169,1499.0
22176,39.0
22180,100.0
22181,425.0
22182,110.0
22187,96.0
22195,685.0
22201,109.0
22205,67.0
22207,125.0
22208,85.0
22216,625.0
22218,68.0
22226,49.0
22228,841.0
22240,89.0
22241,250.0
22250,53.0
22256,260.0
22264,375.0
22267,50.0
22269,55.0
22270,150.0
22274,55.0
22278,70.0
22284,1173.0
22287,89.0
22290,119.0
22298,50.0
22301,269.0
22302,40.0
22320,194.0
22325,144.0
22333,700.0
22335,162.0
22336,132.0
22338,65.0
22351,145.0
22353,60.0
22356,223.0
22358,220.0
22363,131.0
22376,1250.0
22377,160.0
22379,149.0
22384,50.0
22385,182.0
22388,135.0
22391,135.0
22399,1214.0
22400,108.0
22403,59.0
22412,75.0
22418,395.0
22419,99.0
22427,42.0
22429,175.0
22430,70.0
22432,120.0
22434,300.0
22435,109.0
22437,66.0
22438,399.0
22440,365.0
22450,250.0
22455,98.0
22459,550.0
22466,165.0
22474,304.0
22476,265.0
22488,182.0
22492,75.0
22498,135.0
22524,84.0
22525,150.0
22538,197.0
22539,94.0
22543,495.0
22545,72.0
22547,65.0
22550,299.0
22552,100.0
22553,98.0
22555,150.0
22556,85.0
22572,71.0
22573,156.0
22574,165.0
22585,150.0
22587,300.0
22590,259.0
22591,159.0
22594,87.0
22598,689.0
22599,369.0
22600,135.0
22601,135.0
22613,279.0
22614,80.0
22615,70.0
22621,48.0
22624,32.0
22637,45.0
22642,60.0
22655,117.0
22669,130.0
22672,139.0
22693,193.0
22694,198.0
22700,199.0
22702,400.0
22705,87.0
22707,370.0
22709,160.0
22721,101.0
22727,178.0
22729,110.0
22737,50.0
22740,91.0
22745,130.0
22746,129.0
22750,103.0
22751,100.0
22753,93.0
22754,84.0
22757,174.0
22759,85.0
22765,227.0
22774,135.0
22775,65.0
22776,119.0
22777,94.0
22780,169.0
22789,1507.0
22811,105.0
22813,618.0
22815,26.0
22816,329.0
22824,175.0
22825,108.0
22826,65.0
22827,104.0
22829,40.0
22830,133.0
22838,524.0
22840,200.0
22844,174.0
22845,168.0
22855,189.0
22856,150.0
22857,375.0
22861,91.0
22866,180.0
22871,100.0
22875,290.0
22877,300.0
22879,1300.0
22881,449.0
22885,70.0
22887,41.0
22890,193.0
22891,671.0
22901,100.0
22906,199.0
22908,106.0
22909,378.0
22918,153.0
22921,159.0
22922,44.0
22924,22.0
22925,108.0
22926,92.0
22929,40.0
22930,68.0
22936,549.0
22937,30.0
22938,20.0
22939,23.0
22943,875.0
22945,45.0
22946,177.0
22955,190.0
22958,40.0
22962,133.0
22965,115.0
22967,2436.0
22972,228.0
22973,361.0
22974,106.0
22976,291.0
22980,32.0
22981,23.0
22982,23.0
22983,23.0
23009,145.0
23013,137.0
23015,386.0
23020,30.0
23027,49.0
23031,261.0
23034,377.0
23036,82.0
23037,139.0
23038,90.0
23043,426.0
23044,126.0
23046,418.0
23048,175.0
23049,95.0
23059,245.0
23078,600.0
23086,42.0
23088,99.0
23090,42.0
23092,165.0
23093,31.0
23106,105.0
23109,461.0
23115,695.0
23119,55.0
23121,99.0
23122,725.0
23123,210.0
23128,800.0
23133,145.0
23136,139.0
23142,99.0
23144,396.0
23148,170.0
23152,199.0
23153,265.0
23155,115.0
23159,119.0
23162,48.0
23163,45.0
23164,45.0
23167,35.0
23170,174.0
23171,100.0
23172,175.0
23174,91.0
23176,102.0
23177,269.0
23179,925.0
23180,650.0
23182,90.0
23187,115.0
23188,22.0
23189,23.0
23193,23.0
23196,120.0
23197,480.0
23200,149.0
23203,275.0
23207,34.0
23208,34.0
23215,70.0
23218,310.0
23219,350.0
23220,282.0
23221,100.0
23223,165.0
23225,54.0
23226,34.0
23232,116.0
23233,249.0
23234,200.0
23235,95.0
23246,90.0
23250,300.0
23251,300.0
23257,75.0
23258,540.0
23262,50.0
23265,199.0
23267,110.0
23274,529.0
23277,99.0
23281,165.0
23284,221.0
23285,399.0
23286,80.0
23287,150.0
23289,79.0
23294,316.0
23297,80.0
23299,69.0
23314,81.0
23318,148.0
23320,120.0
23328,400.0
23336,110.0
23339,80.0
23346,70.0
23355,209.0
23359,222.0
23362,110.0
23368,100.0
23369,90.0
23373,626.0
23374,191.0
23376,40.0
23378,180.0
23380,175.0
23383,112.0
23384,257.0
23385,89.0
23386,80.0
23391,99.0
23393,202.0
23400,140.0
23403,224.0
23407,385.0
23410,60.0
23416,245.0
23421,210.0
23422,46.0
23435,240.0
23437,43.0
23440,226.0
23443,65.0
23459,100.0
23461,146.0
23464,65.0
23467,43.0
23468,65.0
23470,229.0
23487,140.0
23488,650.0
23490,40.0
23492,79.0
23494,38.0
23498,329.0
23502,149.0
23503,89.0
23508,70.0
23512,189.0
23517,44.0
23524,101.0
23529,19.0
23530,21.0
23535,135.0
23536,45.0
23537,225.0
23542,99.0
23543,99.0
23544,292.0
23554,75.0
23561,149.0
23562,600.0
23566,139.0
23585,95.0
23588,225.0
23589,319.0
23592,285.0
23593,263.0
23605,495.0
23606,100.0
23610,99.0
23613,65.0
23615,395.0
23617,299.0
23622,149.0
23626,130.0
23629,250.0
23637,269.0
23643,75.0
23645,1000.0
23649,43.0
23657,645.0
23667,230.0
23669,98.0
23672,273.0
23678,195.0
23683,239.0
23684,120.0
23688,120.0
23692,153.0
23696,175.0
23700,70.0
23707,350.0
23713,162.0
23714,259.0
23718,150.0
23719,135.0
23725,51.0
23733,120.0
23734,87.0
23735,110.0
23737,150.0
23738,220.0
23743,1342.0
23759,144.0
23761,91.0
23770,168.0
23773,80.0
23774,240.0
23782,75.0
23784,90.0
23793,140.0
23799,120.0
23803,117.0
23804,179.0
23812,64.0
23813,106.0
23819,244.0
23825,90.0
23834,86.0
23842,227.0
23848,269.0
23849,149.0
23861,110.0
23863,211.0
23869,143.0
23872,40.0
23873,185.0
23876,33.0
23886,100.0
23892,86.0
23902,120.0
23903,65.0
23906,690.0
23911,140.0
23912,109.0
23917,70.0
23918,250.0
23920,150.0
23926,95.0
23927,97.0
23932,98.0
23933,89.0
23934,79.0
23937,150.0
23948,64.0
23951,50.0
23953,114.0
23955,80.0
23956,300.0
23961,79.0
23963,75.0
23966,600.0
23968,160.0
23969,112.0
23980,223.0
23987,73.0
23992,650.0
23996,950.0
24005,95.0
24018,125.0
24019,375.0
24020,134.0
24021,119.0
24022,169.0
24028,96.0
24029,65.0
24031,118.0
24039,3714.0
24040,67.0
24047,1003.0
24048,94.0
24052,115.0
24053,197.0
24059,199.0
24060,102.0
24063,129.0
24066,99.0
24068,60.0
24071,279.0
24072,333.0
24076,45.0
24079,119.0
24082,135.0
24083,1865.0
24085,236.0
24091,105.0
24102,99.0
24108,96.0
24109,99.0
24110,357.0
24111,5000.0
24112,80.0
24119,1357.0
24121,95.0
24122,215.0
24124,39.0
24125,239.0
24129,37.0
24130,950.0
24131,114.0
24133,100.0
24134,33.0
24139,48.0
24143,70.0
24144,106.0
24154,39.0
24161,200.0
24162,329.0
24169,56.0
24170,79.0
24171,73.0
24172,69.0
24176,87.0
24180,87.0
24185,55.0
24191,74.0
24193,22.0
24197,329.0
24199,249.0
24201,22.0
24203,22.0
24204,128.0
24211,22.0
24213,22.0
24214,75.0
24215,79.0
24219,328.0
24220,205.0
24224,14.0
24235,1378.0
24237,200.0
24240,155.0
24244,22.0
24245,22.0
24246,280.0
24248,49.0
24257,296.0
24259,146.0
24261,85.0
24271,39.0
24273,168.0
24275,22.0
24276,22.0
24277,22.0
24285,60.0
24291,22.0
24292,22.0
24301,155.0
24303,278.0
24304,123.0
24305,22.0
24312,22.0
24313,22.0
24315,175.0
24316,125.0
24340,399.0
24350,260.0
24351,160.0
24352,22.0
24353,249.0
24361,100.0
24362,100.0
24366,22.0
24367,495.0
24369,335.0
24370,77.0
24374,161.0
24376,135.0
24377,22.0
24378,175.0
24383,73.0
24384,399.0
24386,54.0
24395,39.0
24396,250.0
24399,220.0
24402,100.0
24413,173.0
24414,110.0
24415,105.0
24418,25.0
24427,95.0
24428,22.0
24430,95.0
24431,70.0
24434,280.0
24439,244.0
24441,260.0
24443,399.0
24450,279.0
24451,35.0
24455,324.0
24458,134.0
24460,158.0
24461,95.0
24464,150.0
24468,22.0
24470,22.0
24476,121.0
24478,119.0
24479,60.0
24481,100.0
24486,97.0
24487,123.0
24490,100.0
24498,226.0
24507,225.0
24519,150.0
24520,70.0
24521,50.0
24522,250.0
24524,70.0
24531,117.0
24538,163.0
24541,92.0
24552,180.0
24556,128.0
24566,167.0
24571,30.0
24577,58.0
24584,565.0
24585,315.0
24586,50.0
24587,75.0
24589,150.0
24590,85.0
24591,22.0
24592,125.0
24594,643.0
24597,198.0
24602,1400.0
24604,167.0
24609,59.0
24610,86.0
24613,155.0
24614,135.0
24622,29.0
24626,283.0
24631,350.0
24633,999.0
24639,69.0
24641,120.0
24643,1556.0
24645,129.0
24649,434.0
24651,111.0
24660,53.0
24662,69.0
24664,199.0
24667,269.0
24670,38.0
24671,67.0
24673,55.0
24677,500.0
24679,400.0
24683,159.0
24685,27.0
24688,55.0
24689,24.0
24691,230.0
24695,300.0
24696,199.0
24700,90.0
24702,70.0
24704,70.0
24707,213.0
24708,199.0
24709,149.0
24710,950.0
24711,189.0
24714,70.0
24726,139.0
24727,45.0
24735,250.0
24738,98.0
24739,70.0
24740,199.0
24744,119.0
24748,123.0
24762,125.0
24767,65.0
24772,22.0
24777,66.0
24778,173.0
24782,71.0
24784,27.0
24792,230.0
24799,25.0
24803,27.0
24827,119.0
24834,105.0
24835,22.0
24836,279.0
24848,105.0
24850,1499.0
24871,163.0
24875,350.0
24887,120.0
24890,66.0
24898,55.0
24902,66.0
24903,343.0
24905,40.0
24908,120.0
24909,126.0
24917,80.0
24920,282.0
24923,33.0
24924,75.0
24934,112.0
24935,215.0
24938,75.0
24945,149.0
24946,1286.0
24960,479.0
24962,499.0
24969,125.0
24972,46.0
24973,58.0
24976,42.0
24977,50.0
24978,189.0
24985,106.0
24986,184.0
24988,46.0
24990,46.0
24991,46.0
24992,21.0
24993,46.0
24996,691.0
24999,500.0
25001,115.0
25003,299.0
25012,90.0
25014,90.0
25018,299.0
25019,252.0
25020,252.0
25021,225.0
25022,300.0
25025,299.0
25027,298.0
25031,75.0
25032,105.0
25033,89.0
25034,299.0
25043,115.0
25045,434.0
25047,196.0
25054,198.0
25057,273.0
25059,90.0
25065,110.0
25069,119.0
25083,180.0
25089,1300.0
25093,125.0
25095,199.0
25112,50.0
25116,199.0
25135,85.0
25142,120.0
25154,110.0
25156,125.0
25157,65.0
25165,49.0
25168,162.0
25177,279.0
25185,85.0
25192,60.0
25194,149.0
25197,499.0
25199,125.0
25202,518.0
25216,85.0
25222,131.0
25227,90.0
25230,359.0
25244,75.0
25246,94.0
25256,114.0
25262,425.0
25267,55.0
25279,299.0
25280,260.0
25281,390.0
25282,688.0
25297,117.0
25308,185.0
25311,192.0
25313,2351.0
25314,150.0
25315,100.0
25319,50.0
25332,57.0
25335,139.0
25337,179.0
25339,61.0
25341,219.0
25354,242.0
25357,45.0
25359,225.0
25361,135.0
25362,157.0
25363,170.0
25367,245.0
25369,1075.0
25370,680.0
25371,1500.0
25379,50.0
25383,140.0
25384,868.0
25386,143.0
25387,108.0
25388,108.0
25390,127.0
25393,21.0
25396,199.0
25397,132.0
25401,80.0
25403,167.0
25412,105.0
25416,168.0
25427,80.0
25439,328.0
25451,160.0
25457,255.0
25459,122.0
25460,99.0
25462,456.0
25465,90.0
25467,60.0
25473,193.0
25481,99.0
25482,63.0
25483,35.0
25495,1440.0
25497,232.0
25502,93.0
25503,73.0
25507,73.0
25508,1000.0
25512,278.0
25513,117.0
25514,1600.0
25517,129.0
25518,200.0
25522,59.0
25523,299.0
25531,50.0
25536,91.0
25537,329.0
25556,110.0
25568,300.0
25572,95.0
25576,349.0
25577,269.0
25578,275.0
25579,264.0
25580,45.0
25584,144.0
25587,95.0
25589,57.0
25597,125.0
25605,120.0
25608,225.0
25620,60.0
25624,99.0
25627,44.0
25637,133.0
25645,225.0
25649,1200.0
25653,925.0
25657,200.0
25667,180.0
25668,131.0
25678,41.0
25686,259.0
25697,129.0
25699,208.0
25702,100.0
25703,114.0
25718,88.0
25719,58.0
25744,46.0
25748,70.0
25752,58.0
25764,120.0
25770,120.0
25783,95.0
25785,45.0
25806,106.0
25809,285.0
25821,32.0
25824,595.0
25828,310.0
25831,89.0
25841,188.0
25847,120.0
25849,125.0
25853,80.0
25856,85.0
25858,195.0
25867,166.0
25877,220.0
25879,280.0
25881,382.0
25887,304.0
25890,148.0
25893,99.0
25894,220.0
25897,61.0
25902,80.0
25903,143.0
25905,110.0
25910,130.0
25912,107.0
25914,96.0
25917,50.0
25918,200.0
25920,400.0
25925,238.0
25929,99.0
25931,120.0
25932,129.0
25937,110.0
25939,718.0
25940,1956.0
25948,99.0
25951,42.0
25954,248.0
25964,293.0
25965,72.0
25967,106.0
25979,95.0
25993,1400.0
25996,450.0
26001,185.0
26002,130.0
26004,92.0
26005,90.0
26023,261.0
26024,200.0
26025,269.0
26028,56.0
26038,295.0
26048,90.0
26049,115.0
26051,80.0
26060,100.0
26061,129.0
26070,260.0
26071,479.0
26075,175.0
26079,123.0
26092,124.0
26095,115.0
26100,130.0
26101,95.0
26107,111.0
26108,175.0
26118,623.0
26126,178.0
26130,232.0
26138,499.0
26139,151.0
26140,185.0
26142,25.0
26148,1556.0
26149,70.0
26150,259.0
26151,299.0
26152,1191.0
26154,80.0
26161,169.0
26167,205.0
26170,25.0
26176,110.0
26178,68.0
26189,90.0
26205,100.0
26206,622.0
26211,157.0
26215,31.0
26226,150.0
26234,96.0
26237,69.0
26239,350.0
26243,250.0
26245,150.0
26253,20.0
26255,60.0
26261,130.0
26272,280.0
26274,169.0
26292,175.0
26293,189.0
26297,200.0
26305,162.0
26311,126.0
26320,235.0
26324,116.0
26325,120.0
26342,215.0
26343,189.0
26355,65.0
26361,280.0
26364,115.0
26370,99.0
26376,135.0
26382,32.0
26383,23.0
26384,32.0
26385,260.0
26386,32.0
26387,23.0
26393,121.0
26406,368.0
26417,250.0
26439,2381.0
26445,300.0
26446,800.0
26450,325.0
26453,175.0
26456,140.0
26468,225.0
26476,220.0
26485,260.0
26488,59.0
26489,218.0
26492,181.0
26510,497.0
26511,348.0
26512,199.0
26516,40.0
26517,90.0
26519,33.0
26522,295.0
26524,180.0
26549,235.0
26550,106.0
26556,132.0
26567,125.0
26571,304.0
26575,89.0
26579,99.0
26584,159.0
26592,87.0
26604,190.0
26610,125.0
26612,109.0
26613,799.0
26624,97.0
26629,879.0
26640,105.0
26641,35.0
26645,60.0
26648,31.0
26649,27.0
26654,650.0
26662,70.0
26671,70.0
26676,328.0
26679,1346.0
26680,18.0
26682,135.0
26689,112.0
26692,1600.0
26694,59.0
26695,1000.0
26697,381.0
26705,90.0
26708,77.0
26709,187.0
26710,144.0
26711,186.0
26712,189.0
26725,78.0
26727,97.0
26736,46.0
26739,40.0
26741,140.0
26743,27.0
26744,31.0
26748,97.0
26750,338.0
26755,59.0
26758,70.0
26759,140.0
26762,120.0
26765,107.0
26770,68.0
26771,1350.0
26775,90.0
26777,180.0
26781,74.0
26782,89.0
26783,245.0
26784,90.0
26790,89.0
26792,22.0
26793,20.0
26794,20.0
26795,20.0
26796,20.0
26797,20.0
26798,20.0
26806,211.0
26809,71.0
26816,75.0
26825,211.0
26843,189.0
26846,116.0
26853,150.0
26865,175.0
26879,503.0
26880,145.0
26882,260.0
26888,599.0
26889,72.0
26892,1299.0
26893,642.0
26896,170.0
26900,167.0
26901,95.0
26902,90.0
26908,145.0
26918,95.0
26920,79.0
26921,39.0
26927,94.0
26931,94.0
26945,135.0
26946,99.0
26954,102.0
26965,100.0
26968,44.0
26969,99.0
26971,319.0
26980,125.0
26981,196.0
26985,100.0
26993,145.0
26994,135.0
26997,65.0
27014,52.0
27015,37.0
27019,55.0
27025,213.0
27032,125.0
27034,120.0
27038,500.0
27046,731.0
27049,159.0
27056,45.0
27058,85.0
27062,75.0
27069,680.0
27071,2100.0
27073,32.0
27074,32.0
27075,32.0
27076,29.0
27077,32.0
27078,32.0
27079,32.0
27080,32.0
27099,87.0
27102,95.0
27104,74.0
27106,400.0
27107,249.0
27116,270.0
27123,294.0
27124,104.0
27126,130.0
27128,111.0
27131,135.0
27132,155.0
27135,116.0
27136,116.0
27138,145.0
27144,50.0
27149,65.0
27150,64.0
27151,63.0
27152,45.0
27162,106.0
27174,140.0
27176,228.0
27179,177.0
27185,118.0
27189,110.0
27190,107.0
27193,245.0
27194,421.0
27201,150.0
27207,121.0
27208,129.0
27214,500.0
27218,700.0
27221,38.0
27223,108.0
27226,850.0
27230,300.0
27231,1021.0
27233,175.0
27239,120.0
27247,59.0
27250,413.0
27251,299.0
27257,256.0
27265,123.0
27266,127.0
27271,71.0
27273,125.0
27274,133.0
27275,350.0
27276,83.0
27281,380.0
27283,561.0
27288,226.0
27290,240.0
27292,164.0
27295,100.0
27302,127.0
27304,667.0
27305,49.0
27306,154.0
27307,125.0
27308,170.0
27311,99.0
27314,89.0
27317,424.0
27318,1450.0
27321,110.0
27328,243.0
27337,49.0
27338,97.0
27342,39.0
27349,125.0
27350,282.0
27353,99.0
27357,298.0
27369,21.0
27372,100.0
27380,43.0
27381,39.0
27392,3383.0
27395,124.0
27396,120.0
27397,124.0
27399,138.0
27400,186.0
27404,285.0
27406,165.0
27413,49.0
27417,120.0
27419,255.0
27422,48.0
27423,165.0
27429,776.0
27432,450.0
27443,89.0
27448,39.0
27457,95.0
27460,95.0
27470,90.0
27473,82.0
27477,150.0
27479,1350.0
27481,22.0
27487,23.0
27490,167.0
27529,117.0
27530,105.0
27531,183.0
27533,75.0
27542,40.0
27544,39.0
27546,376.0
27549,328.0
27558,127.0
27567,30.0
27573,216.0
27575,29.0
27576,1450.0
27581,350.0
27595,45.0
27601,250.0
27604,336.0
27607,569.0
27609,100.0
27611,1750.0
27612,335.0
27620,165.0
27634,924.0
27636,145.0
27639,330.0
27643,93.0
27645,93.0
27654,206.0
27655,238.0
27658,329.0
27670,85.0
27676,349.0
27679,1200.0
27692,229.0
27700,38.0
27701,250.0
27704,43.0
27706,135.0
27716,237.0
27738,30.0
27740,30.0
27742,49.0
27747,1199.0
27749,287.0
27751,99.0
27752,50.0
27754,44.0
27768,120.0
27771,162.0
27778,147.0
27785,245.0
27786,350.0
27787,995.0
27791,320.0
27792,250.0
27794,68.0
27798,139.0
27806,118.0
27809,60.0
27813,163.0
27818,80.0
27821,70.0
27828,120.0
27837,140.0
27858,47.0
27862,312.0
27867,595.0
27870,399.0
27871,335.0
27879,220.0
27883,250.0
27895,95.0
27901,876.0
27904,300.0
27909,372.0
27928,116.0
27937,63.0
27938,526.0
27951,89.0
27952,130.0
27961,141.0
27965,89.0
27972,149.0
27980,452.0
27982,420.0
27983,45.0
27989,263.0
27992,78.0
28015,60.0
28018,336.0
28022,199.0
28025,175.0
28028,220.0
28034,50.0
28035,100.0
28036,140.0
28037,50.0
28047,69.0
28048,179.0
28050,150.0
28057,49.0
28059,143.0
28064,82.0
28065,82.0
28066,69.0
28068,113.0
28076,149.0
28082,139.0
28085,259.0
28090,320.0
28091,130.0
28094,396.0
28096,149.0
28102,235.0
28103,350.0
28107,178.0
28110,89.0
28114,761.0
28150,295.0
28167,210.0
28170,46.0
28171,51.0
28180,240.0
28192,394.0
28195,1195.0
28199,225.0
28204,152.0
28210,179.0
28244,133.0
28245,107.0
28247,102.0
28256,95.0
28258,66.0
28261,126.0
28276,1799.0
28277,283.0
28279,120.0
28305,139.0
28308,159.0
28310,159.0
28328,115.0
28332,179.0
28337,129.0
28342,221.0
28350,1705.0
28353,327.0
28363,42.0
28364,39.0
28372,828.0
28373,109.0
28375,190.0
28391,521.0
28411,82.0
28414,41.0
28415,50.0
28426,255.0
28437,150.0
28442,276.0
28453,332.0
28454,321.0
28455,460.0
28456,322.0
28462,306.0
28469,48.0
28476,311.0
28478,256.0
28481,331.0
28482,336.0
28483,322.0
28485,179.0
28486,189.0
28487,256.0
28488,144.0
28497,217.0
28501,129.0
28502,50.0
28537,465.0
28544,126.0
28545,289.0
28546,279.0
28549,180.0
28550,2100.0
28552,1250.0
28556,1474.0
28557,2700.0
28591,150.0
28593,163.0
28599,54.0
28600,249.0
28611,250.0
28619,681.0
28623,75.0
28624,203.0
28630,122.0
28631,204.0
28632,146.0
28635,322.0
28636,2995.0
28637,225.0
28640,571.0
28647,154.0
28649,1200.0
28651,109.0
28652,318.0
28653,143.0
28663,198.0
28664,170.0
28677,1610.0
28678,1000.0
28684,171.0
28685,202.0
28758,154.0
28760,295.0
28798,143.0
28805,280.0
28813,91.0
28828,161.0
28831,189.0
28832,434.0
28833,126.0
28835,871.0
28839,70.0
28842,55.0
28845,45.0
28848,99.0
28852,229.0
28853,20.0
28855,145.0
28856,152.0
28858,870.0
28859,364.0
28861,278.0
28864,20.0
28865,20.0
28866,121.0
28884,20.0
28899,307.0
28900,159.0
28901,80.0
28908,999.0
28910,799.0
28913,700.0
28916,152.0
28917,274.0
28921,85.0
28922,1990.0
28930,123.0
28937,1028.0
28938,275.0
28940,376.0
28945,47.0
28947,140.0
28951,189.0
28957,138.0
28994,121.0
28999,93.0
29001,93.0
29008,362.0
29011,232.0
29017,178.0
29020,139.0
29021,109.0
29022,132.0
29024,82.0
29025,171.0
29028,47.0
29029,162.0
29034,364.0
29037,303.0
29044,97.0
29046,651.0
29059,195.0
29060,20.0
29061,20.0
29065,20.0
29073,56.0
29080,521.0
29083,62.0
29085,50.0
29090,30.0
29092,200.0
29098,51.0
29106,200.0
29107,123.0
29108,159.0
29110,2300.0
29114,340.0
29115,113.0
29117,73.0
29121,64.0
29123,151.0
29137,256.0
29139,248.0
29140,560.0
29141,180.0
29142,213.0
29151,1106.0
29153,880.0
29161,94.0
29181,850.0
29186,110.0
29190,61.0
29191,738.0
29196,75.0
29204,162.0
29205,117.0
29208,196.0
29212,145.0
29216,108.0
29217,114.0
29219,600.0
29225,350.0
29226,46.0
29231,169.0
29233,160.0
29234,109.0
29241,392.0
29242,311.0
29247,121.0
29250,900.0
29253,125.0
29254,169.0
29258,595.0
29266,1064.0
29270,200.0
29275,50.0
29280,102.0
29286,32.0
29288,32.0
29289,32.0
29290,257.0
29291,370.0
29292,194.0
29293,96.0
29297,500.0
29321,149.0
29325,119.0
29334,147.0
29335,178.0
29336,84.0
29343,2171.0
29345,135.0
29358,99.0
29365,125.0
29370,100.0
29373,135.0
29392,284.0
29393,55.0
29400,130.0
29402,350.0
29403,500.0
29423,87.0
29438,193.0
29439,211.0
29441,99.0
29445,152.0
29447,30.0
29449,30.0
29453,45.0
29454,50.0
29457,177.0
29460,185.0
29461,152.0
29462,149.0
29464,957.0
29469,265.0
29471,144.0
29474,149.0
29478,524.0
29482,68.0
29485,153.0
29490,148.0
29495,264.0
29497,117.0
29507,215.0
29511,196.0
29512,190.0
29514,266.0
29526,164.0
29530,442.0
29534,79.0
29537,120.0
29541,300.0
29543,196.0
29547,550.0
29550,156.0
29553,108.0
29560,83.0
29561,55.0
29568,238.0
29572,84.0
29576,50.0
29577,252.0
29578,50.0
29579,1250.0
29583,70.0
29584,70.0
29585,55.0
29593,300.0
29594,126.0
29595,1029.0
29601,172.0
29602,70.0
29603,88.0
29606,149.0
29610,274.0
29611,213.0
29612,68.0
29614,299.0
29618,229.0
29631,108.0
29647,254.0
29649,289.0
29657,75.0
29659,29.0
29661,180.0
29664,561.0
29673,182.0
29677,562.0
29684,129.0
29689,97.0
29697,309.0
29699,389.0
29712,225.0
29713,144.0
29715,134.0
29722,94.0
29734,300.0
29738,154.0
29739,200.0
29747,529.0
29749,121.0
29769,99.0
29786,31.0
29810,120.0
29821,84.0
29826,99.0
29827,235.0
29833,99.0
29835,141.0
29836,101.0
29838,139.0
29842,102.0
29844,383.0
29855,213.0
29863,384.0
29865,849.0
29872,116.0
29884,132.0
29886,139.0
29887,141.0
29902,203.0
29903,228.0
29910,72.0
29918,295.0
29921,58.0
29924,669.0
29929,225.0
29938,209.0
29948,1157.0
29968,136.0
29972,70.0
29975,58.0
29976,250.0
29983,311.0
29985,482.0
29990,90.0
29997,653.0
29998,126.0
29999,298.0
30000,156.0
30002,60.0
30004,60.0
30015,176.0
30016,143.0
30019,253.0
30020,204.0
30031,545.0
30033,169.0
30036,232.0
30040,105.0
30041,312.0
30060,68.0
30061,70.0
30064,160.0
30069,156.0
30072,146.0
30074,85.0
30075,156.0
30076,148.0
30078,156.0
30080,182.0
30082,226.0
30083,75.0
30089,166.0
30092,108.0
30098,644.0
30102,103.0
30107,171.0
30122,444.0
30123,900.0
30130,172.0
30131,122.0
30133,215.0
30144,46.0
30153,288.0
30157,270.0
30167,248.0
30169,1786.0
30170,238.0
30171,225.0
30174,2500.0
30183,221.0
30195,200.0
30197,140.0
30200,210.0
30202,135.0
30225,299.0
30226,106.0
30229,81.0
30230,149.0
30235,54.0
30238,85.0
30247,870.0
30256,60.0
30273,339.0
30276,244.0
30279,2284.0
30288,185.0
30297,190.0
30300,2000.0
30302,140.0
30303,208.0
30305,568.0
30315,115.0
30318,199.0
30319,95.0
30322,750.0
30326,206.0
30327,919.0
30330,999.0
30336,150.0
30352,695.0
30353,357.0
30356,210.0
30364,216.0
30378,240.0
30388,141.0
30390,159.0
30396,280.0
30401,120.0
30402,175.0
30421,1871.0
30430,2093.0
30437,296.0
30441,5421.0
30451,134.0
30465,1690.0
30470,163.0
30473,90.0
30475,120.0
30493,169.0
30495,104.0
30497,600.0
30512,317.0
30516,221.0
30526,139.0
30535,102.0
30547,340.0
30558,100.0
30563,125.0
30564,116.0
30567,186.0
30575,167.0
30593,89.0
30595,76.0
30597,65.0
30601,150.0
30605,335.0
30619,138.0
30620,175.0
30621,200.0
30624,74.0
30628,70.0
30640,99.0
30645,79.0
30688,94.0
30690,462.0
30696,90.0
30707,215.0
30732,898.0
30742,194.0
30784,199.0
30802,359.0
30806,152.0
30809,230.0
30810,234.0
30820,157.0
30846,182.0
30856,118.0
30873,130.0
30899,131.0
30911,284.0
